filename,category,pair_id,pair_expected_better,notes
interiors/mit_indoor67_bedroom_img_1246_3f82a25107_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_1246.jpg
interiors/mit_indoor67_fastfood_restauran_4789fac86f_fastfood_restaurant.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/fastfood_restaurant/DSC00332.jpg
interiors/mit_indoor67_laundromat_copy_2__01597bbed3_laundromat.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/laundromat/Copy_2_of_UNIONTOWN_LAUNDROMAT_005_1_.jpg
interiors/mit_indoor67_office_img_0012_b28538fece_office.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/office/img_0012.jpg
interiors/mit_indoor67_prisoncell_p217047_d6b4104147_prisoncell.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/prisoncell/P2170478.jpg
interiors/mit_indoor67_bathroom_img_3701_eb982674a3_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_3701.jpg
interiors/mit_indoor67_bedroom_img_1247_b3003958e1_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_1247.jpg
interiors/mit_indoor67_inside_bus_inside__58d88fc415_inside_bus.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/inside_bus/inside_bus_036.jpg
collections/mit_indoor67_jewelleryshop_5000_45cd88acc0_jewelleryshop.png,collections,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/jewelleryshop/5000000_8_.jpg
interiors/mit_indoor67_laboratorywet_labo_130056803c_laboratorywet.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/laboratorywet/laboratorio_quimica_10_05_altavista.jpg
interiors/mit_indoor67_office_img_0013_225d92454a_office.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/office/img_0013.jpg
interiors/mit_indoor67_pantry_dsc_0851_cdb7d15a97_pantry.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/pantry/DSC_0851.jpg
interiors/mit_indoor67_bathroom_img_3735_73baf310b4_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_3735.jpg
interiors/mit_indoor67_bedroom_img_1311_57417b6c15_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_1311.jpg
interiors/mit_indoor67_laundromat_dsc0104_651fd7bc0f_laundromat.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/laundromat/DSC01042.jpg
interiors/mit_indoor67_locker_room_locker_5a02076760_locker_room.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/locker_room/locker_room_google_0037.jpg
interiors/mit_indoor67_office_img_0017_c1524c14d1_office.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/office/img_0017.jpg
interiors/mit_indoor67_restaurant_kitchen_4540435861_restaurant_kitchen.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/restaurant_kitchen/restaurant_kitchen_google_0037.jpg
interiors/mit_indoor67_bathroom_img_3736_1ff79c8686_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_3736.jpg
interiors/mit_indoor67_bedroom_img_1337_dad48e3c7d_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_1337.jpg
interiors/mit_indoor67_corridor_corridor7_a6ba0dad4a_corridor.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/corridor/Corridor79.jpg
interiors/mit_indoor67_inside_bus_inside__03ce8be4fe_inside_bus.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/inside_bus/inside_bus_038.jpg
interiors/mit_indoor67_office_img_0018_5c982d58a0_office.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/office/img_0018.jpg
interiors/mit_indoor67_bathroom_img_4832_4c757c4736_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_4832.jpg
interiors/mit_indoor67_bedroom_img_1551_3e0b6f8857_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_1551.jpg
interiors/mit_indoor67_kindergarden_presc_421d2bb939_kindergarden.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/kindergarden/Preschool34.jpg
interiors/mit_indoor67_bathroom_img_4833_d31c8852cb_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_4833.jpg
interiors/mit_indoor67_bedroom_img_1555_49506500bc_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_1555.jpg
interiors/mit_indoor67_inside_bus_inside__b61f1fcafd_inside_bus.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/inside_bus/inside_bus_040.jpg
interiors/mit_indoor67_kindergarden_presc_129eb11282_kindergarden.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/kindergarden/PreschoolClassroom1.jpg
interiors/mit_indoor67_laundromat_dscn068_d1b3d0be08_laundromat.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/laundromat/DSCN0682.jpg
interiors/mit_indoor67_pantry_hpim0840_8517d0a43d_pantry.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/pantry/HPIM0840.jpg
interiors/mit_indoor67_restaurant_state_r_010ef2da56_restaurant.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/restaurant/State_Room_Hi_Res_1.jpg
interiors/mit_indoor67_restaurant_kitchen_b398cdfb6d_restaurant_kitchen.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/restaurant_kitchen/restaurant_kitchen_google_0040.jpg
interiors/mit_indoor67_bathroom_img_4834_fcd42c222b_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_4834.jpg
interiors/mit_indoor67_bedroom_img_1556_5db61703de_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_1556.jpg
interiors/mit_indoor67_fastfood_restauran_284a4b243a_fastfood_restaurant.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/fastfood_restaurant/DSC06236.jpg
interiors/mit_indoor67_garage_img_0778_c79240f8c1_garage.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/garage/IMG_0778.jpg
interiors/mit_indoor67_inside_bus_inside__933a4f9f29_inside_bus.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/inside_bus/inside_bus_041.jpg
interiors/mit_indoor67_kindergarden_presc_6beba824bb_kindergarden.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/kindergarden/PreschoolClassroom2.jpg
interiors/mit_indoor67_laundromat_dscn638_4657a513d8_laundromat.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/laundromat/DSCN6383.jpg
interiors/mit_indoor67_bathroom_img_5747_9b35f0039b_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_5747.jpg
interiors/mit_indoor67_bedroom_img_1566_2999089607_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_1566.jpg
interiors/mit_indoor67_garage_img_2145_73a80689a4_garage.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/garage/IMG_2145.jpg
interiors/mit_indoor67_kindergarden_presc_677e83a931_kindergarden.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/kindergarden/PreschoolKids.jpg
interiors/mit_indoor67_tv_studio_dsc02482_7e3e2552dc_tv_studio.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/tv_studio/dsc02482_38_.jpg
interiors/mit_indoor67_bathroom_img_5748_37d2e7a6c2_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_5748.jpg
interiors/mit_indoor67_bedroom_img_1682_5e3e0737cd_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_1682.jpg
interiors/mit_indoor67_cloister_cloister__541cfc895c_cloister.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/cloister/Cloister_of_the_monastery_Unser_Lieben_Frauen_Magdeburg.jpg
interiors/mit_indoor67_meeting_room_p1010_26ab998ccb_meeting_room.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/meeting_room/P1010065.jpg
interiors/mit_indoor67_movietheater_audit_ce8f3238a3_movietheater.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/movietheater/auditorium620_38.jpg
interiors/mit_indoor67_tv_studio_dscn0726_6717414cc4_tv_studio.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/tv_studio/dscn0726_39_.jpg
interiors/mit_indoor67_bathroom_img_5749_6904581335_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_5749.jpg
interiors/mit_indoor67_bedroom_img_1683_c4d82776fc_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_1683.jpg
interiors/mit_indoor67_garage_insidegardo_0a3d44b774_garage.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/garage/InsideGarDoor.jpg
interiors/mit_indoor67_meeting_room_p1010_f1f935f8d3_meeting_room.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/meeting_room/P1010070.jpg
interiors/mit_indoor67_restaurant_annonce_5a08550dca_restaurant.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/restaurant/annonce_910_fonds_de_commerce_photo1.jpg
interiors/mit_indoor67_bathroom_img_5785_cb397efa28_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_5785.jpg
interiors/mit_indoor67_bedroom_img_1698_b18244d320_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_1698.jpg
pairs/gab_5e341296_A_base.png,pairs,pair_f1e6b44a,A,"A/B A of pair_f1e6b44a: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_0777bd9b54_airport_inside.png; manip=contrast (contrast x1.8, brightness x0.85 (harsh)); targets processing_load / fluency."
pairs/gab_5e341296_B_contrast.png,pairs,pair_f1e6b44a,A,"A/B B of pair_f1e6b44a: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_0777bd9b54_airport_inside.png; manip=contrast (contrast x1.8, brightness x0.85 (harsh)); targets processing_load / fluency."
pairs/gab_7bace5ea_A_base.png,pairs,pair_716aa5da,A,A/B A of pair_716aa5da: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_27b7e3dd0e_airport_inside.png; manip=daylight (brightness x0.5 (dimmer)); targets C10 daylight_proximity / C22 circadian_contrast.
pairs/gab_7bace5ea_B_daylight.png,pairs,pair_716aa5da,A,A/B B of pair_716aa5da: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_27b7e3dd0e_airport_inside.png; manip=daylight (brightness x0.5 (dimmer)); targets C10 daylight_proximity / C22 circadian_contrast.
pairs/gab_2a427403_A_base.png,pairs,pair_5625445b,A,A/B A of pair_5625445b: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_398d011d24_airport_inside.png; manip=glare (added specular hotspot (upper-right)); targets glare-risk.
pairs/gab_2a427403_B_glare.png,pairs,pair_5625445b,A,A/B B of pair_5625445b: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_398d011d24_airport_inside.png; manip=glare (added specular hotspot (upper-right)); targets glare-risk.
pairs/gab_e8a69ee3_A_base.png,pairs,pair_a3d57181,A,"A/B A of pair_a3d57181: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_4e76ec8266_airport_inside.png; manip=warmth (cool colour cast (R x0.78, B x1.25)); targets evening_ambience / temperature_mismatch."
pairs/gab_e8a69ee3_B_warmth.png,pairs,pair_a3d57181,A,"A/B B of pair_a3d57181: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_4e76ec8266_airport_inside.png; manip=warmth (cool colour cast (R x0.78, B x1.25)); targets evening_ambience / temperature_mismatch."
pairs/gab_63af0673_A_base.png,pairs,pair_a08cae0a,A,"A/B A of pair_a08cae0a: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_50772a7dd8_airport_inside.png; manip=contrast (contrast x1.8, brightness x0.85 (harsh)); targets processing_load / fluency."
pairs/gab_63af0673_B_contrast.png,pairs,pair_a08cae0a,A,"A/B B of pair_a08cae0a: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_50772a7dd8_airport_inside.png; manip=contrast (contrast x1.8, brightness x0.85 (harsh)); targets processing_load / fluency."
pairs/gab_e521b08a_A_base.png,pairs,pair_ec95b281,A,A/B A of pair_ec95b281: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_5440894b97_airport_inside.png; manip=daylight (brightness x0.5 (dimmer)); targets C10 daylight_proximity / C22 circadian_contrast.
pairs/gab_e521b08a_B_daylight.png,pairs,pair_ec95b281,A,A/B B of pair_ec95b281: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_5440894b97_airport_inside.png; manip=daylight (brightness x0.5 (dimmer)); targets C10 daylight_proximity / C22 circadian_contrast.
pairs/gab_665bd7ba_A_base.png,pairs,pair_b6f3ae94,A,A/B A of pair_b6f3ae94: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_7753933f7d_airport_inside.png; manip=glare (added specular hotspot (upper-right)); targets glare-risk.
pairs/gab_665bd7ba_B_glare.png,pairs,pair_b6f3ae94,A,A/B B of pair_b6f3ae94: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_7753933f7d_airport_inside.png; manip=glare (added specular hotspot (upper-right)); targets glare-risk.
pairs/gab_c8b68b3a_A_base.png,pairs,pair_ca0adf41,A,"A/B A of pair_ca0adf41: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_7b0db4b4f7_airport_inside.png; manip=warmth (cool colour cast (R x0.78, B x1.25)); targets evening_ambience / temperature_mismatch."
pairs/gab_c8b68b3a_B_warmth.png,pairs,pair_ca0adf41,A,"A/B B of pair_ca0adf41: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_7b0db4b4f7_airport_inside.png; manip=warmth (cool colour cast (R x0.78, B x1.25)); targets evening_ambience / temperature_mismatch."
pairs/gab_d173ab93_A_base.png,pairs,pair_486a228d,A,"A/B A of pair_486a228d: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_8eed507ec6_airport_inside.png; manip=contrast (contrast x1.8, brightness x0.85 (harsh)); targets processing_load / fluency."
pairs/gab_d173ab93_B_contrast.png,pairs,pair_486a228d,A,"A/B B of pair_486a228d: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_8eed507ec6_airport_inside.png; manip=contrast (contrast x1.8, brightness x0.85 (harsh)); targets processing_load / fluency."
pairs/gab_b63f5d46_A_base.png,pairs,pair_af3ab093,A,A/B A of pair_af3ab093: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_a631946870_airport_inside.png; manip=daylight (brightness x0.5 (dimmer)); targets C10 daylight_proximity / C22 circadian_contrast.
pairs/gab_b63f5d46_B_daylight.png,pairs,pair_af3ab093,A,A/B B of pair_af3ab093: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_a631946870_airport_inside.png; manip=daylight (brightness x0.5 (dimmer)); targets C10 daylight_proximity / C22 circadian_contrast.
pairs/gab_e9f25b1e_A_base.png,pairs,pair_fd0396fa,A,A/B A of pair_fd0396fa: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_bb8866cc61_airport_inside.png; manip=glare (added specular hotspot (upper-right)); targets glare-risk.
pairs/gab_e9f25b1e_B_glare.png,pairs,pair_fd0396fa,A,A/B B of pair_fd0396fa: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_bb8866cc61_airport_inside.png; manip=glare (added specular hotspot (upper-right)); targets glare-risk.
pairs/gab_6afcaf09_A_base.png,pairs,pair_f29dca31,A,"A/B A of pair_f29dca31: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_bf1fc39676_airport_inside.png; manip=warmth (cool colour cast (R x0.78, B x1.25)); targets evening_ambience / temperature_mismatch."
pairs/gab_6afcaf09_B_warmth.png,pairs,pair_f29dca31,A,"A/B B of pair_f29dca31: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_bf1fc39676_airport_inside.png; manip=warmth (cool colour cast (R x0.78, B x1.25)); targets evening_ambience / temperature_mismatch."
pairs/gab_69459084_A_base.png,pairs,pair_3db558aa,A,"A/B A of pair_3db558aa: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_c4e09e1e2d_airport_inside.png; manip=contrast (contrast x1.8, brightness x0.85 (harsh)); targets processing_load / fluency."
pairs/gab_69459084_B_contrast.png,pairs,pair_3db558aa,A,"A/B B of pair_3db558aa: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_c4e09e1e2d_airport_inside.png; manip=contrast (contrast x1.8, brightness x0.85 (harsh)); targets processing_load / fluency."
pairs/gab_565d791c_A_base.png,pairs,pair_9763d5c5,A,A/B A of pair_9763d5c5: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_c752963e6c_airport_inside.png; manip=daylight (brightness x0.5 (dimmer)); targets C10 daylight_proximity / C22 circadian_contrast.
pairs/gab_565d791c_B_daylight.png,pairs,pair_9763d5c5,A,A/B B of pair_9763d5c5: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_c752963e6c_airport_inside.png; manip=daylight (brightness x0.5 (dimmer)); targets C10 daylight_proximity / C22 circadian_contrast.
pairs/gab_b7042487_A_base.png,pairs,pair_df165f80,A,A/B A of pair_df165f80: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_f7ef4f1e3e_airport_inside.png; manip=glare (added specular hotspot (upper-right)); targets glare-risk.
pairs/gab_b7042487_B_glare.png,pairs,pair_df165f80,A,A/B B of pair_df165f80: controlled photometric A/B from interiors/mit_indoor67_airport_inside_air_f7ef4f1e3e_airport_inside.png; manip=glare (added specular hotspot (upper-right)); targets glare-risk.
pairs/gab_2de3a5cf_A_base.png,pairs,pair_54c02f5c,A,"A/B A of pair_54c02f5c: controlled photometric A/B from interiors/mit_indoor67_auditorium_2100733_a086f550e2_auditorium.png; manip=warmth (cool colour cast (R x0.78, B x1.25)); targets evening_ambience / temperature_mismatch."
pairs/gab_2de3a5cf_B_warmth.png,pairs,pair_54c02f5c,A,"A/B B of pair_54c02f5c: controlled photometric A/B from interiors/mit_indoor67_auditorium_2100733_a086f550e2_auditorium.png; manip=warmth (cool colour cast (R x0.78, B x1.25)); targets evening_ambience / temperature_mismatch."
pairs/gab_5e7e1287_A_base.png,pairs,pair_b6a89dda,A,"A/B A of pair_b6a89dda: controlled photometric A/B from interiors/mit_indoor67_auditorium_3344_au_66163eb9a6_auditorium.png; manip=contrast (contrast x1.8, brightness x0.85 (harsh)); targets processing_load / fluency."
pairs/gab_5e7e1287_B_contrast.png,pairs,pair_b6a89dda,A,"A/B B of pair_b6a89dda: controlled photometric A/B from interiors/mit_indoor67_auditorium_3344_au_66163eb9a6_auditorium.png; manip=contrast (contrast x1.8, brightness x0.85 (harsh)); targets processing_load / fluency."
pairs/gab_abd7b086_A_base.png,pairs,pair_1651b020,A,A/B A of pair_1651b020: controlled photometric A/B from interiors/mit_indoor67_auditorium_5189643_c89c947395_auditorium.png; manip=daylight (brightness x0.5 (dimmer)); targets C10 daylight_proximity / C22 circadian_contrast.
pairs/gab_abd7b086_B_daylight.png,pairs,pair_1651b020,A,A/B B of pair_1651b020: controlled photometric A/B from interiors/mit_indoor67_auditorium_5189643_c89c947395_auditorium.png; manip=daylight (brightness x0.5 (dimmer)); targets C10 daylight_proximity / C22 circadian_contrast.
pairs/gab_0896239c_A_base.png,pairs,pair_7c70f598,A,A/B A of pair_7c70f598: controlled photometric A/B from interiors/mit_indoor67_bathroom_img_0073_4dde63a866_bathroom.png; manip=glare (added specular hotspot (upper-right)); targets glare-risk.
pairs/gab_0896239c_B_glare.png,pairs,pair_7c70f598,A,A/B B of pair_7c70f598: controlled photometric A/B from interiors/mit_indoor67_bathroom_img_0073_4dde63a866_bathroom.png; manip=glare (added specular hotspot (upper-right)); targets glare-risk.
pairs/gab_472b450e_A_base.png,pairs,pair_9c8503d8,A,"A/B A of pair_9c8503d8: controlled photometric A/B from interiors/mit_indoor67_bathroom_img_0074_0f4e3b5129_bathroom.png; manip=warmth (cool colour cast (R x0.78, B x1.25)); targets evening_ambience / temperature_mismatch."
